,value
15939,2.6750000000000127
15940,2.7250000000000125
15941,2.7500000000000124
15942,2.7375000000000127
15943,2.812500000000013
15944,2.662500000000013
15945,2.562500000000013
15946,2.562500000000013
15947,2.9500000000000126
15948,3.525000000000013
15949,4.112500000000013
15950,4.912500000000013
15951,6.525000000000013
15952,8.637500000000012
15953,10.600000000000012
15954,12.400000000000011
15955,13.650000000000011
15956,13.475000000000012
15957,13.150000000000011
15958,12.78750000000001
15959,11.162500000000012
15960,9.18750000000001
15961,7.500000000000011
15962,6.050000000000011
15963,4.487500000000011
15964,4.100000000000011
15965,4.050000000000011
15966,3.600000000000011
15967,3.6125000000000114
15968,3.5750000000000113
15969,3.3375000000000115
15970,6.775000000000011
15971,6.662500000000011
15972,6.800000000000011
15973,7.312500000000011
15974,8.25000000000001
15975,8.76250000000001
15976,9.30000000000001
15977,10.18750000000001
15978,7.66250000000001
15979,8.46250000000001
15980,8.812500000000009
15981,8.562500000000009
15982,7.837500000000009
15983,7.237500000000009
15984,6.762500000000009
15985,5.9750000000000085
15986,4.862500000000009
15987,4.200000000000008
15988,3.6625000000000085
15989,3.287500000000008
15990,3.100000000000008
15991,3.012500000000008
15992,2.9625000000000083
15993,3.2125000000000083
15994,3.2125000000000083
15995,3.262500000000008
15996,3.325000000000008
15997,3.400000000000008
15998,3.787500000000008
15999,4.675000000000008
16000,5.5875000000000075
16001,6.862500000000008
16002,8.46250000000001
16003,9.162500000000009
16004,9.700000000000008
16005,9.950000000000008
16006,9.575000000000008
16007,8.700000000000008
16008,7.625000000000008
16009,6.037500000000008
16010,4.412500000000008
16011,3.5750000000000077
16012,3.0000000000000075
16013,2.6375000000000073
16014,2.662500000000007
16015,2.725000000000007
16016,3.1125000000000074
16017,3.4125000000000076
16018,3.550000000000008
16019,3.6375000000000077
16020,3.7250000000000076
16021,4.250000000000008
16022,8.512500000000008
16023,9.387500000000008
16024,9.900000000000007
16025,11.087500000000007
16026,12.562500000000007
16027,13.700000000000008
16028,13.80000000000001
16029,13.61250000000001
16030,9.612500000000008
16031,8.862500000000008
16032,8.025000000000007
16033,6.6500000000000075
16034,5.037500000000007
16035,3.8375000000000066
16036,3.562500000000007
16037,3.0500000000000074
16038,2.7625000000000073
16039,2.725000000000007
16040,2.8875000000000073
16041,2.900000000000007
16042,2.8625000000000074
16043,2.875000000000007
16044,3.0750000000000073
16045,3.6375000000000073
16046,4.225000000000008
16047,5.012500000000007
16048,5.650000000000007
16049,6.487500000000007
16050,7.837500000000007
16051,9.325000000000006
16052,9.912500000000007
16053,9.575000000000008
16054,8.975000000000009
16055,8.112500000000008
16056,7.375000000000007
16057,6.387500000000007
16058,4.987500000000008
16059,3.4500000000000077
16060,2.712500000000008
16061,2.687500000000008
16062,2.7375000000000083
16063,2.8000000000000083
16064,2.8625000000000083
16065,2.8500000000000085
16066,3.025000000000009
16067,3.212500000000009
16068,3.5500000000000087
16069,3.9375000000000084
16070,4.4750000000000085
16071,4.925000000000009
16072,5.950000000000009
16073,7.475000000000009
16074,9.08750000000001
16075,10.36250000000001
16076,10.57500000000001
16077,10.275000000000011
16078,9.80000000000001
16079,9.36250000000001
16080,8.23750000000001
16081,6.812500000000011
16082,5.000000000000011
16083,3.5875000000000106
16084,3.0000000000000107
16085,2.9375000000000107
16086,2.9125000000000103
16087,2.8625000000000105
16088,2.8750000000000107
16089,2.8125000000000107
16090,2.762500000000011
16091,2.950000000000011
16092,3.1625000000000107
16093,3.512500000000011
16094,3.9375000000000107
16095,4.437500000000011
16096,5.950000000000011
16097,7.8000000000000105
16098,9.587500000000011
16099,10.75000000000001
16100,11.650000000000011
16101,11.550000000000011
16102,11.212500000000011
16103,10.950000000000012
16104,9.725000000000012
16105,8.075000000000012
16106,6.387500000000013
16107,4.962500000000013
16108,3.937500000000013
16109,3.600000000000013
16110,3.487500000000013
16111,3.175000000000013
16112,2.9375000000000133
16113,2.7125000000000132
16114,2.7250000000000134
16115,2.7625000000000135
16116,3.1875000000000133
16117,4.475000000000013
16118,6.575000000000013
16119,8.850000000000012
16120,10.912500000000012
16121,13.087500000000011
16122,14.900000000000011
16123,16.262500000000014
16124,16.587500000000013
16125,15.662500000000012
16126,13.912500000000012
16127,11.950000000000014
16128,10.075000000000014
16129,8.037500000000012
16130,6.225000000000012
16131,4.950000000000012
16132,4.162500000000012
16133,3.8250000000000117
16134,3.4375000000000115
16135,3.100000000000011
16136,2.9250000000000114
16137,2.787500000000011
16138,2.775000000000011
16139,2.8500000000000107
16140,3.362500000000011
16141,5.012500000000011
16142,6.9875000000000105
16143,9.23750000000001
16144,11.38750000000001
16145,13.47500000000001
16146,15.25000000000001
16147,16.10000000000001
16148,15.687500000000009
16149,14.32500000000001
16150,12.51250000000001
16151,10.41250000000001
16152,8.275000000000011
16153,6.350000000000011
16154,4.550000000000011
16155,3.5375000000000116
16156,3.487500000000012
16157,3.225000000000012
16158,3.2125000000000123
16159,3.2625000000000126
16160,3.2625000000000126
16161,3.2500000000000124
16162,3.2125000000000123
16163,3.2750000000000123
16164,3.587500000000012
16165,3.9875000000000114
16166,4.5000000000000115
16167,5.912500000000012
16168,7.812500000000012
16169,9.587500000000013
16170,11.237500000000011
16171,11.925000000000011
16172,11.825000000000012
16173,11.587500000000013
16174,10.900000000000013
16175,9.387500000000014
16176,7.537500000000013
16177,5.787500000000013
16178,4.175000000000013
16179,3.4375000000000133
16180,3.2250000000000134
16181,3.112500000000013
16182,3.2125000000000132
16183,3.2500000000000133
16184,3.262500000000013
16185,3.137500000000013
16186,3.200000000000013
16187,3.237500000000013
16188,3.575000000000013
16189,3.862500000000013
16190,5.462500000000013
16191,7.187500000000013
16192,9.050000000000013
16193,10.800000000000015
16194,12.400000000000015
16195,13.650000000000015
16196,13.775000000000015
16197,13.462500000000015
16198,12.162500000000016
16199,10.837500000000016
16200,9.075000000000017
16201,7.500000000000017
16202,5.900000000000017
16203,4.662500000000017
16204,4.425000000000018
16205,4.512500000000018
16206,4.1125000000000185
16207,3.7250000000000183
16208,3.4375000000000187
16209,3.325000000000019
16210,3.200000000000019
16211,3.3375000000000186
16212,3.6125000000000185
16213,4.3000000000000185
16214,6.125000000000018
16215,8.187500000000018
16216,9.775000000000018
16217,11.212500000000018
16218,13.050000000000017
16219,14.450000000000017
16220,14.987500000000018
16221,14.875000000000018
16222,13.237500000000018
16223,11.40000000000002
16224,9.78750000000002
16225,8.33750000000002
16226,6.53750000000002
16227,4.92500000000002
16228,3.8875000000000206
16229,3.0750000000000206
16230,3.025000000000021
16231,2.875000000000021
16232,3.012500000000021
16233,3.012500000000021
16234,3.175000000000021
16235,3.287500000000021
16236,3.275000000000021
16237,3.5625000000000204
16238,4.00000000000002
16239,4.81250000000002
16240,6.16250000000002
16241,7.4375000000000195
16242,8.86250000000002
16243,9.75000000000002
16244,10.18750000000002
16245,9.93750000000002
16246,9.40000000000002
16247,8.38750000000002
16248,7.10000000000002
16249,5.7500000000000195
16250,4.17500000000002
16251,3.28750000000002
16252,2.88750000000002
16253,3.0000000000000204
16254,2.9125000000000205
16255,3.0500000000000207
16256,3.1875000000000204
16257,3.2375000000000207
16258,3.2500000000000204
16259,3.275000000000021
16260,3.5500000000000207
16261,4.150000000000021
16262,4.862500000000021
16263,5.3875000000000215
16264,5.775000000000021
16265,6.350000000000021
16266,6.962500000000021
16267,7.25000000000002
16268,7.212500000000021
16269,6.662500000000021
16270,6.075000000000021
16271,5.62500000000002
16272,5.200000000000021
16273,4.600000000000021
16274,4.037500000000021
16275,3.587500000000021
16276,3.225000000000021
16277,3.012500000000021
16278,2.925000000000021
16279,2.6875000000000213
16280,2.4500000000000215
16281,2.425000000000021
16282,2.475000000000021
16283,2.912500000000021
16284,3.437500000000021
16285,4.512500000000021
16286,4.98750000000002
16287,5.95000000000002
16288,8.06250000000002
16289,9.987500000000018
16290,11.637500000000019
16291,12.97500000000002
16292,12.97500000000002
16293,12.18750000000002
16294,11.91250000000002
16295,10.950000000000019
16296,8.937500000000018
16297,7.1125000000000185
16298,5.537500000000019
16299,3.8125000000000195
16300,3.350000000000019
16301,3.0750000000000193
16302,2.8875000000000193
16303,2.9250000000000194
16304,2.9250000000000194
16305,2.7625000000000193
16306,2.537500000000019
16307,2.9000000000000195
16308,3.1000000000000196
16309,11.23750000000002
16310,11.92500000000002
16311,12.67500000000002
16312,14.42500000000002
16313,15.48750000000002
16314,16.36250000000002
16315,16.875000000000018
16316,16.73750000000002
16317,8.912500000000017
16318,8.500000000000018
16319,7.8625000000000185
16320,6.275000000000018
16321,5.562500000000019
16322,4.725000000000019
16323,3.8500000000000196
16324,3.7250000000000196
16325,3.5000000000000195
16326,3.27500000000002
16327,3.27500000000002
16328,3.0750000000000197
16329,2.86250000000002
16330,3.08750000000002
16331,3.42500000000002
16332,4.11250000000002
16333,4.462500000000021
16334,5.16250000000002
16335,13.51250000000002
16336,14.58750000000002
16337,16.70000000000002
16338,18.45000000000002
16339,19.11250000000002
16340,18.575000000000017
16341,18.462500000000016
16342,17.80000000000002
16343,9.43750000000002
16344,8.412500000000021
16345,6.275000000000021
16346,4.237500000000021
16347,3.200000000000021
16348,3.062500000000021
16349,2.762500000000021
16350,2.6500000000000212
16351,2.5000000000000213
16352,2.3250000000000215
16353,2.2750000000000212
16354,2.300000000000021
16355,2.2750000000000212
16356,2.3250000000000215
16357,2.8375000000000212
16358,3.350000000000021
16359,3.8250000000000206
16360,4.200000000000021
16361,4.75000000000002
16362,6.000000000000021
16363,6.837500000000021
16364,7.112500000000021
16365,6.812500000000021
16366,6.375000000000021
16367,6.250000000000021
16368,6.000000000000021
16369,5.600000000000022
16370,4.312500000000021
16371,3.612500000000021
16372,3.3125000000000213
16373,3.2000000000000215
16374,3.2500000000000213
16375,3.100000000000021
16376,2.987500000000021
16377,2.950000000000021
16378,2.975000000000021
16379,2.962500000000021
16380,3.2375000000000207
16381,3.5375000000000205
16382,4.350000000000021
16383,4.975000000000021
16384,5.56250000000002
16385,6.00000000000002
16386,7.8750000000000195
16387,8.887500000000019
16388,8.85000000000002
16389,8.87500000000002
16390,8.18750000000002
16391,7.52500000000002
16392,7.00000000000002
16393,6.587500000000021
16394,4.812500000000021
16395,3.687500000000021
16396,3.6250000000000213
16397,3.3500000000000214
16398,3.1375000000000215
16399,3.0625000000000218
16400,3.2000000000000215
16401,3.0375000000000214
16402,3.0250000000000212
16403,3.450000000000021
16404,3.9500000000000206
16405,4.350000000000021
16406,5.187500000000021
16407,6.162500000000022
16408,6.550000000000021
16409,7.25000000000002
16410,8.00000000000002
16411,7.975000000000019
16412,7.52500000000002
16413,7.27500000000002
16414,6.48750000000002
16415,5.76250000000002
16416,5.55000000000002
16417,4.975000000000021
16418,4.275000000000021
16419,4.012500000000021
16420,3.712500000000021
16421,3.437500000000021
16422,3.412500000000021
16423,3.200000000000021
16424,2.850000000000021
16425,2.862500000000021
16426,2.700000000000021
16427,2.7500000000000213
16428,3.300000000000021
16429,4.075000000000021
16430,4.850000000000021
16431,5.487500000000021
16432,6.787500000000021
16433,7.5750000000000215
16434,8.900000000000022
16435,10.350000000000023
16436,10.387500000000022
16437,9.837500000000022
16438,9.025000000000022
16439,8.525000000000022
16440,7.187500000000021
16441,6.437500000000021
16442,5.275000000000021
16443,3.737500000000021
16444,3.1500000000000212
16445,3.012500000000021
16446,2.8375000000000212
16447,2.5625000000000213
16448,2.6625000000000214
16449,2.487500000000021
16450,2.325000000000021
16451,2.650000000000021
16452,3.3000000000000207
16453,4.03750000000002
16454,4.87500000000002
16455,5.68750000000002
16456,7.250000000000021
16457,9.287500000000021
16458,11.437500000000021
16459,12.750000000000021
16460,12.55000000000002
16461,11.900000000000022
16462,11.525000000000022
16463,10.812500000000021
16464,9.375000000000021
16465,7.400000000000022
16466,5.387500000000022
16467,3.575000000000023
16468,3.2750000000000226
16469,3.1250000000000226
16470,2.7500000000000226
16471,2.8375000000000226
16472,2.7000000000000224
16473,2.6625000000000223
16474,2.550000000000022
16475,2.700000000000022
16476,2.887500000000022
16477,3.4125000000000223
16478,4.762500000000022
16479,6.725000000000023
16480,9.275000000000022
16481,12.21250000000002
16482,13.77500000000002
16483,14.46250000000002
16484,14.262500000000019
16485,13.787500000000017
16486,12.537500000000017
16487,10.487500000000017
16488,7.9125000000000165
16489,5.212500000000017
16490,3.9375000000000173
16491,3.3500000000000174
16492,3.300000000000017
16493,3.275000000000017
16494,3.462500000000017
16495,3.4875000000000167
16496,3.5125000000000166
16497,3.3500000000000165
16498,3.1000000000000165
16499,3.1875000000000164
16500,3.787500000000016
16501,4.712500000000016
16502,5.650000000000016
16503,6.237500000000017
16504,6.825000000000016
16505,8.162500000000016
16506,9.787500000000016
16507,10.962500000000015
16508,10.775000000000015
16509,10.125000000000014
16510,9.150000000000015
16511,8.637500000000014
16512,8.212500000000013
16513,6.987500000000013
16514,5.3250000000000135
16515,4.050000000000013
16516,3.550000000000013
16517,3.225000000000013
16518,3.012500000000013
16519,2.937500000000013
16520,2.712500000000013
16521,2.612500000000013
16522,2.612500000000013
16523,2.462500000000013
16524,2.875000000000013
16525,3.237500000000013
16526,3.812500000000013
16527,4.162500000000013
16528,4.662500000000013
16529,5.700000000000013
16530,7.000000000000012
16531,7.950000000000013
16532,8.100000000000014
16533,7.975000000000015
16534,7.850000000000015
16535,7.475000000000016
16536,7.125000000000015
16537,6.000000000000015
16538,4.737500000000015
16539,3.8500000000000147
16540,3.3375000000000146
16541,3.1375000000000144
16542,2.7250000000000147
16543,2.7500000000000147
16544,2.650000000000015
16545,2.712500000000015
16546,2.712500000000015
16547,2.925000000000015
16548,3.0750000000000153
16549,3.337500000000015
16550,4.037500000000015
16551,4.775000000000015
16552,5.700000000000014
16553,6.387500000000014
